STATION,NAME,STATE,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-04,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-05,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-06,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-07,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-08,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-18,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-19,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-20,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-23,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-24,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-25,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-07-29,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-08-01,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-08-02,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-10-28,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-10-29,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-01,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-02,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-03,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-04,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-05,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-06,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-07,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-08,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-09,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-10,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-11,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-12,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-13,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-14,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-15,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-16,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-17,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-18,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-19,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-20,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-21,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-22,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-23,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-24,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-25,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-26,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-27,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-28,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-29,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-11-30,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-01,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-02,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-03,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-04,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-05,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-06,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-07,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-08,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-09,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-10,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-11,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-13,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-14,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-15,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-16,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-17,,,,,,
US1NYSF0002,"RIVERHEAD 1.3 SSE, NY US",New York,40.93,-72.67,13.1,2010-12-18,,,,,,
