STATION,NAME,STATE,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-05,79,",,R",41,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-06,80,",,R",48,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-07,75,",,R",51,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-08,78,",,R",40,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-09,78,",,R",37,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-10,78,",,R",42,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-11,78,",,R",44,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-12,82,",,R",57,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-13,84,",,R",46,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-14,80,",,R",40,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-15,74,",,R",42,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-16,62,",,R",42,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-17,65,",,R",38,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-18,69,",,R",42,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-19,75,",,R",42,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-20,74,",,R",44,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-21,67,",,R",51,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-22,67,",,R",53,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-23,61,",,R",43,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-24,67,",,R",45,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-25,72,",,R",36,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-26,64,",,R",38,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-27,64,",,R",45,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-28,65,",,R",37,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-29,60,",,R",38,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-30,53,",,R",28,",,R",,
USW00053168,"AJO 29 S, AZ US",Arizona,31.9497,-112.8013,506.3,2010-12-31,50,",,R",25,",,R",,
